Loaded 3528 per-layer records from src/TruncGPTQ/tuning_results_20260314_120603/

=== METHOD / EPS SUMMARY ===
threshold_method       eps  runs  mean_rel_err  std_rel_err   mean_rank  mean_ppl
             abs  0.000001     1      0.056252     0.022662 5180.698413  8.819189

[layer_23.self_attn.k_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.033353      0.018570       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.033386      0.018571       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.033430      0.018717       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.033436      0.018623       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.033445      0.018656       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40

[layer_23.self_attn.o_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
             abs 0.000010  4096               0.072235      0.070283       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.072480      0.070755       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.072547      0.070572       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4096               0.072567      0.071009       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.072642      0.070226       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_23.self_attn.q_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
             abs 0.000010  4096               0.033004      0.070374       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.033078      0.070731       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4096               0.033111      0.070598       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.033113      0.070426       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.033170      0.070482       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40

[layer_23.self_attn.v_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.084545      0.018533       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.084659      0.018533       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.084690      0.018573       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.084702      0.018602       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.084712      0.018544       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.mlp.down_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
             abs 0.000010 12288               0.079822      0.407712       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100 12288               0.079917      0.405341       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001 12288               0.079979      0.405616       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000 12288               0.080067      0.406591       8.780985  Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000 12288               0.080071      0.393607       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.mlp.gate_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4094               0.045187      0.203260       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.045211      0.203911       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.045235      0.203901       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4094               0.045284      0.202916       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.045306      0.204336       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.mlp.up_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4094               0.068650      0.205457       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.068696      0.202464       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.068734      0.206996       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4094               0.068790      0.205189       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.068793      0.203949       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.self_attn.k_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.038555      0.018520       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.038652      0.018672       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.038663      0.018704       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.038697      0.018652       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.038701      0.018607       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.self_attn.o_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
    mean_trimmed 0.010000  4095               0.061114      0.068625       8.780985  Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.061152      0.070884       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.061221      0.070244       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4095               0.061264      0.068666       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4096               0.061318      0.070603       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.self_attn.q_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
             abs 0.000010  4096               0.035202      0.070546       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.035297      0.070694       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.035316      0.070554       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.035329      0.070311       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4096               0.035374      0.070465       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40

[layer_24.self_attn.v_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.084251      0.018520       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.084380      0.018620       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.084430      0.018547       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.084456      0.018615       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.084461      0.018541       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.mlp.down_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000001 12288               0.086112      0.403942       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001 12288               0.086138      0.406541       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100 12288               0.086152      0.406007       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010 12288               0.086162      0.409335       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000 12288               0.086177      0.403583       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.mlp.gate_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
             abs 0.000010  4094               0.045939      0.204163       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4094               0.045954      0.205884       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.045971      0.204953       8.780985  Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.045993      0.204809       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4094               0.046069      0.205758       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.mlp.up_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4094               0.070141      0.203276       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4094               0.070186      0.204146       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.070210      0.205207       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.070236      0.205355       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.070242      0.203822       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.self_attn.k_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.038684      0.018574       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.038697      0.018652       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.038705      0.018759       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.038714      0.018634       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.038722      0.018584       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.self_attn.o_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
    mean_trimmed 0.010000  4096               0.068077      0.070457       8.780985  Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4096               0.068169      0.070379       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.068183      0.070290       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.068193      0.070386       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.068315      0.070580       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.self_attn.q_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4096               0.035863      0.070492       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.035889      0.070624       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.035939      0.070484       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.035966      0.070553       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.035966      0.070612       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_25.self_attn.v_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.080697      0.018489       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.080770      0.018543       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.080775      0.018637       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.080812      0.018534       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.080844      0.018535       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.mlp.down_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100 12288               0.083778      0.406108       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001 12288               0.083894      0.405871       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001 12288               0.083953      0.402457       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000 12288               0.083971      0.404806       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010 12284               0.083971      0.405190       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.mlp.gate_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4094               0.044540      0.204732       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.044618      0.204097       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.044628      0.203953       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.044632      0.204404       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010  4093               0.044675      0.202538       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.mlp.up_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4094               0.071489      0.204027       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.071513      0.205212       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.071518      0.201455       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.071541      0.205855       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4094               0.071590      0.203072       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.self_attn.k_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4096               0.044762      0.018647       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.044766      0.018632       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.044777      0.018583       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.044782      0.018728       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.044828      0.018595       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.self_attn.o_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
             abs 0.000001  4096               0.072371      0.070807       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.072778      0.070462       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4095               0.072807      0.068975       8.751155       Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4095               0.072994      0.068669       8.780985  Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.001000  4096               0.073200      0.070462       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.self_attn.q_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                          experiment
             abs 0.000100  4096               0.039046      0.070514       8.824441   Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.039109      0.070570       8.790826    Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.039175      0.070693       8.819189    Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010  4093               0.039187      0.068601       8.784207 Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.039218      0.070496       8.751155 Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_26.self_attn.v_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000010  4096               0.085929      0.018527       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.086018      0.018553       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.086029      0.018565       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.086033      0.018591       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.086048      0.018551       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.mlp.down_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100 12288               0.085823      0.407526       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000 12288               0.085988      0.404352       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001 12288               0.085989      0.405941       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010 12284               0.086001      0.404439       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001 12288               0.086165      0.404596       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.mlp.gate_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4094               0.044761      0.205664       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.044914      0.203142       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010  4093               0.044936      0.203374       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.044977      0.201845       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.045008      0.203547       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.mlp.up_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4094               0.070579      0.206296       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.070624      0.206754       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010  4093               0.070694      0.204703       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4094               0.070729      0.204374       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4094               0.070744      0.203727       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.self_attn.k_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4096               0.044544      0.018657       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.044563      0.018567       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.044580      0.018737       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010  4094               0.044580      0.018139       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.044622      0.018630       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.self_attn.o_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                                experiment
    mean_trimmed 0.001000  4096               0.058718      0.070182       8.873631 Trunc_W4_Sym_mean_trimmed_0.001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.058821      0.070403       8.790826          Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.058886      0.070367       8.824441         Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4094               0.059339      0.068371       8.780985  Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.059364      0.070460       8.819189          Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.self_attn.q_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100  4096               0.039892      0.070429       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010  4094               0.040008      0.068451       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.040032      0.070373       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.040033      0.070706       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000  4096               0.040040      0.071218       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40

[layer_27.self_attn.v_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
    mean_trimmed 0.010000  4096               0.083630      0.018750       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000100  4096               0.083649      0.018623       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000010  4096               0.083674      0.018524       8.790826         Trunc_W4_Sym_abs_1e-05_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001  4096               0.083695      0.018628       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001  4096               0.083700      0.018532       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_28.mlp.down_proj]
threshold_method      eps  rank  relative_output_error  layer_time_s  quantized_ppl                                                               experiment
             abs 0.000100 12288               0.085466      0.404317       8.824441        Trunc_W4_Sym_abs_0.0001_cuda_immediate_fp32_addmm_block512_seed40
    mean_trimmed 0.010000 12288               0.085595      0.402025       8.780985 Trunc_W4_Sym_mean_trimmed_0.01_cuda_immediate_fp32_addmm_block512_seed40
             abs 0.000001 12288               0.085657      0.404501       8.819189         Trunc_W4_Sym_abs_1e-06_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000010 12283               0.085680      0.391236       8.784207      Trunc_W4_Sym_energy_1e-05_cuda_immediate_fp32_addmm_block512_seed40
          energy 0.000001 12288               0.085755      0.405067       8.751155      Trunc_W4_Sym_energy_1e-06_cuda_immediate_fp32_addmm_block512_seed40

[layer_28.mlp.gate_proj]
